상품명,수량,상품금액,날짜,시간,판매자,
plant,4,300,2020-12-14,15:31,legend,
gollem,4,3000,2025-12-12,04:24,kuromi,
plant,4,300,2025-12-1,17:20,kuromi,
mushrom,8,3200,2020-12-12,18:33,kuromi,
mushrom,3,3200,2023-11-12,12:45,anohana,
plant,2,300,2020-11-6,18:03,anohana,
dinner,8,500,2025-4-22,12:50,legend,
mushrom,1,3200,2021-1-12,23:04,anohana,
mushrom,5,3200,2024-1-12,05:48,kuromi,
mushrom,10,3200,2020-12-25,05:01,anohana,
plant,1,300,2020-12-16,07:27,anohana,
gollem,5,3000,2023-1-17,03:24,legend,
dinner,2,500,2022-1-9,06:08,mymelo,
party table,10,1000,2020-6-15,22:24,anohana,
gollem,8,3000,2023-1-28,07:45,anohana,
gollem,10,3000,2024-1-6,06:57,anohana,
mushrom,5,3200,2022-2-2,02:20,legend,
sord,8,4000,2025-12-27,18:26,legend,
gollem,4,3000,2024-3-3,08:40,mymelo,
mushrom,4,3200,2025-12-3,00:34,mymelo,
dinner,6,500,2025-1-10,08:20,anohana,
history,6,5000,2020-8-6,16:54,legend,
mushrom,6,3200,2024-1-2,21:08,mymelo,
gollem's sweat,2,1500,2025-1-24,01:21,legend,
jelly,7,400,2024-11-28,19:27,anohana,
mushrom,5,3200,2025-1-2,07:54,mymelo,
courage,1,3000,2020-6-11,14:34,anohana,
gollem,1,3000,2025-2-2,19:41,mymelo,
party table,4,1000,2023-5-30,05:02,legend,
courage,9,3000,2024-1-30,15:22,mymelo,
plant,8,300,2025-1-2,13:44,kuromi,
sord,6,4000,2020-1-24,19:37,admin,
mushrom,2,3200,2024-12-10,22:10,anohana,
mushrom,4,3200,2025-12-29,05:37,anohana,
mushrom,8,3200,2022-1-18,04:19,legend,
party table,4,1000,2025-7-12,03:01,admin,
party table,2,1000,2025-5-19,13:52,anohana,
gollem's sweat,6,1500,2025-12-21,04:22,legend,
mushrom,7,3200,2025-1-12,06:39,legend,
gollem,6,3000,2021-12-26,19:32,legend,
mushrom,1,3200,2025-11-28,17:58,legend,
water,7,480,2024-12-26,22:30,kuromi,
mushrom,10,3200,2025-2-20,09:47,kuromi,
plant,3,300,2022-12-30,09:28,kuromi,
mushrom,1,3200,2022-12-12,01:51,legend,
gollem,5,3000,2023-5-26,22:21,kuromi,
mushrom,2,3200,2024-12-7,04:46,legend,
history,8,5000,2025-6-18,20:58,legend,
mushrom,5,3200,2023-1-19,06:19,anohana,
jelly,10,400,2022-1-25,03:40,anohana,
sord,1,4000,2021-5-12,01:40,mymelo,
sord,2,4000,2020-12-13,06:17,legend,
plant,8,300,2020-6-12,04:17,legend,
party table,5,1000,2024-8-30,09:00,mymelo,
history,3,5000,2020-1-22,23:23,kuromi,
dinner,8,500,2024-12-19,15:30,anohana,
party table,2,1000,2024-6-30,00:36,anohana,
history,6,5000,2025-11-6,16:26,legend,
mushrom,9,3200,2022-4-29,05:45,anohana,
mushrom,10,3200,2023-1-17,13:50,mymelo,
mushrom,1,3200,2025-1-12,17:24,legend,
party table,3,1000,2025-5-11,13:58,admin,
mushrom,6,3200,2020-1-21,21:56,mymelo,
courage,6,3000,2025-7-30,03:28,mymelo,
sord,6,4000,2020-12-30,20:03,admin,
mushrom,1,3200,2022-10-30,15:23,legend,
party table,6,1000,2020-5-23,15:29,legend,
jelly,5,400,2021-12-12,23:26,mymelo,
sord,1,4000,2025-12-12,19:45,anohana,
party table,6,1000,2025-5-12,23:12,legend,
gollem,4,3000,2020-12-10,23:23,anohana,
mushrom,4,3200,2024-11-20,21:18,mymelo,
mushrom,6,3200,2022-1-12,08:10,anohana,
water,5,480,2024-6-17,06:35,kuromi,
dinner,8,500,2023-12-23,02:36,legend,
mushrom,4,3200,2025-12-18,18:26,kuromi,
party table,1,1000,2020-6-6,00:24,kuromi,
plant,10,300,2024-1-12,21:56,legend,
mushrom,2,3200,2024-11-21,00:02,legend,
mushrom,2,3200,2025-1-29,02:21,mymelo,
mushrom,6,3200,2020-12-27,15:54,legend,
mushrom,8,3200,2025-12-12,13:23,mymelo,
gollem's sweat,5,1500,2025-1-23,14:51,mymelo,
dinner,4,500,2020-1-12,00:41,legend,
plant,6,300,2024-1-12,22:31,legend,
water,9,480,2022-1-20,01:29,legend,
courage,10,3000,2025-2-27,11:43,admin,
gollem,5,3000,2020-3-12,12:53,anohana,
gollem's sweat,3,1500,2025-1-12,07:50,legend,
gollem's sweat,8,1500,2025-3-12,07:59,legend,
dinner,7,500,2022-1-12,19:00,legend,
mushrom,6,3200,2023-12-14,12:38,anohana,
mushrom,2,3200,2020-11-5,21:26,mymelo,
plant,10,300,2024-7-21,10:31,anohana,
history,8,5000,2025-6-2,17:36,anohana,
jelly,9,400,2025-1-29,17:58,admin,
mushrom,2,3200,2025-12-8,14:16,legend,
mushrom,2,3200,2025-12-12,00:38,legend,
party table,9,1000,2020-7-23,04:13,anohana,
mushrom,5,3200,2025-12-11,15:43,mymelo,
mushrom,4,3200,2025-11-12,06:06,anohana,
dinner,2,500,2020-1-13,20:21,anohana,
gollem's sweat,10,1500,2022-1-26,02:40,legend,
mushrom,2,3200,2025-1-8,06:14,admin,
mushrom,8,3200,2025-1-31,21:13,mymelo,
gollem,6,3000,2025-12-26,00:47,anohana,
mushrom,6,3200,2025-1-11,14:15,admin,
mushrom,2,3200,2025-12-2,20:11,admin,
mushrom,3,3200,2025-12-23,11:04,legend,
party table,1,1000,2022-6-13,12:37,legend,
mushrom,8,3200,2025-1-25,13:53,legend,
gollem,1,3000,2020-12-11,11:17,mymelo,
dinner,7,500,2025-2-22,09:53,legend,
mushrom,5,3200,2023-1-22,10:44,legend,
party table,2,1000,2023-5-5,23:41,legend,
dinner,2,500,2021-12-23,00:52,legend,
mushrom,10,3200,2025-3-14,18:06,legend,
sord,1,4000,2024-12-7,09:48,legend,
sord,6,4000,2023-1-17,07:21,legend,
courage,10,3000,2020-11-1,14:48,legend,
party table,10,1000,2025-6-2,13:45,legend,
jelly,7,400,2025-1-27,15:12,legend,
mushrom,1,3200,2024-9-23,20:02,legend,
history,1,5000,2025-5-16,16:13,anohana,
party table,8,1000,2025-2-16,13:23,legend,
mushrom,5,3200,2025-1-2,04:10,anohana,
dinner,4,500,2025-12-10,04:33,legend,
history,1,5000,2020-1-2,17:41,legend,
mushrom,10,3200,2020-2-4,22:07,mymelo,
party table,3,1000,2020-7-1,10:27,anohana,
party table,3,1000,2024-7-12,14:40,legend,
history,6,5000,2025-1-22,14:43,legend,
courage,3,3000,2025-6-25,11:13,anohana,
mushrom,1,3200,2024-1-2,02:07,admin,
party table,10,1000,2022-7-12,21:39,kuromi,
party table,4,1000,2025-7-23,19:29,kuromi,
dinner,9,500,2025-12-29,03:12,admin,
mushrom,6,3200,2025-9-12,12:49,legend,
mushrom,2,3200,2025-1-18,20:45,legend,
sord,6,4000,2023-1-3,13:20,admin,
mushrom,5,3200,2025-4-9,00:06,legend,
mushrom,8,3200,2025-1-2,19:08,anohana,
history,1,5000,2020-1-20,16:13,kuromi,
water,5,480,2025-8-24,01:12,kuromi,
gollem's sweat,6,1500,2025-1-23,00:33,legend,
gollem,5,3000,2022-12-6,00:00,anohana,
dinner,1,500,2025-10-2,17:15,legend,
mushrom,9,3200,2020-8-12,19:54,legend,
party table,10,1000,2025-7-24,05:42,mymelo,
mushrom,7,3200,2025-1-12,19:44,anohana,
courage,4,3000,2020-12-2,23:45,anohana,
mushrom,5,3200,2025-2-11,02:05,legend,
mushrom,8,3200,2025-12-2,03:18,legend,
mushrom,5,3200,2025-12-12,00:33,legend,
courage,2,3000,2024-12-16,07:07,anohana,
water,9,480,2020-4-12,23:53,mymelo,
water,9,480,2023-2-15,16:33,legend,
party table,6,1000,2020-7-2,06:44,legend,
gollem's sweat,4,1500,2025-1-12,01:59,kuromi,
water,2,480,2024-5-1,09:01,admin,
mushrom,9,3200,2022-12-27,22:23,anohana,
mushrom,4,3200,2024-1-5,09:07,legend,
mushrom,7,3200,2023-12-13,22:21,admin,
dinner,1,500,2024-6-12,23:37,mymelo,
party table,9,1000,2024-3-23,10:51,legend,
mushrom,7,3200,2025-11-22,20:38,anohana,
courage,10,3000,2025-1-2,21:53,legend,
mushrom,2,3200,2024-8-10,19:05,mymelo,
mushrom,7,3200,2021-11-12,11:30,legend,
mushrom,1,3200,2025-12-12,15:01,anohana,
water,6,480,2025-1-12,13:18,mymelo,
mushrom,2,3200,2020-1-26,18:32,anohana,
sord,3,4000,2024-1-9,00:35,anohana,
plant,8,300,2025-5-11,02:07,admin,
history,9,5000,2020-1-12,18:23,kuromi,
mushrom,3,3200,2025-11-12,22:38,anohana,
dinner,5,500,2020-1-22,18:54,anohana,
history,10,5000,2024-5-12,17:20,admin,
courage,1,3000,2025-10-13,00:30,legend,
gollem's sweat,3,1500,2020-8-21,09:28,legend,
plant,2,300,2025-4-27,15:37,legend,
jelly,2,400,2020-6-23,04:19,legend,
sord,2,4000,2025-1-24,08:25,anohana,
mushrom,10,3200,2020-8-18,07:08,legend,
dinner,5,500,2023-7-13,22:23,anohana,
mushrom,10,3200,2024-1-7,22:07,kuromi,
water,9,480,2025-7-8,18:08,legend,
party table,5,1000,2024-5-22,07:18,anohana,
history,9,5000,2022-6-18,06:23,legend,
water,4,480,2022-12-29,17:51,anohana,
courage,4,3000,2025-1-3,11:20,legend,
mushrom,6,3200,2024-11-2,17:42,admin,
party table,3,1000,2025-5-9,07:45,anohana,
party table,9,1000,2020-5-12,04:14,legend,
courage,5,3000,2022-11-19,04:50,legend,
party table,1,1000,2021-6-2,10:17,legend,
mushrom,6,3200,2020-1-16,05:11,legend,
sord,7,4000,2025-12-10,22:50,legend,
mushrom,8,3200,2024-1-19,21:33,admin,
courage,6,3000,2024-1-28,18:16,legend,
gollem,3,3000,2020-1-19,10:06,legend,
party table,7,1000,2025-6-18,13:28,mymelo,
mushrom,8,3200,2022-1-12,14:03,mymelo,
mushrom,4,3200,2020-1-9,22:50,kuromi,
mushrom,9,3200,2020-12-2,07:31,kuromi,
sord,8,4000,2024-1-27,21:42,legend,
mushrom,5,3200,2025-9-12,23:46,legend,
sord,9,4000,2022-12-13,23:20,mymelo,
plant,10,300,2022-1-5,10:18,legend,
water,8,480,2020-1-13,09:12,kuromi,
mushrom,7,3200,2024-4-29,02:00,legend,
courage,7,3000,2025-1-12,14:44,mymelo,
gollem's sweat,10,1500,2025-12-3,13:35,admin,
party table,7,1000,2021-6-24,02:39,mymelo,
party table,1,1000,2020-6-3,18:42,legend,
mushrom,2,3200,2022-12-2,07:36,anohana,
plant,5,300,2025-12-4,01:25,kuromi,
plant,2,300,2020-9-23,16:16,legend,
mushrom,9,3200,2025-1-12,09:39,legend,
water,5,480,2024-12-10,22:06,admin,
courage,7,3000,2025-12-29,22:57,legend,
mushrom,10,3200,2020-3-27,08:44,anohana,
gollem's sweat,9,1500,2024-1-21,20:05,legend,
mushrom,10,3200,2023-3-18,00:09,legend,
mushrom,10,3200,2023-12-15,17:24,legend,
party table,10,1000,2021-7-16,11:30,admin,
gollem,1,3000,2022-11-14,14:58,kuromi,
plant,2,300,2025-1-9,04:10,anohana,
mushrom,6,3200,2025-12-16,03:06,kuromi,
party table,3,1000,2020-5-12,23:37,anohana,
plant,7,300,2024-1-12,20:30,legend,
mushrom,3,3200,2022-4-15,09:23,kuromi,
sord,2,4000,2024-6-18,15:17,anohana,
party table,10,1000,2020-9-12,22:27,anohana,
mushrom,4,3200,2025-12-16,19:48,legend,
mushrom,5,3200,2020-1-2,06:48,mymelo,
gollem,10,3000,2022-1-16,01:51,mymelo,
gollem,7,3000,2024-11-12,18:11,admin,
mushrom,2,3200,2020-8-3,11:28,mymelo,
history,6,5000,2025-1-19,17:47,legend,
mushrom,4,3200,2021-11-5,05:30,kuromi,
gollem's sweat,9,1500,2025-7-31,19:18,legend,
gollem,7,3000,2025-1-6,12:24,anohana,
mushrom,7,3200,2025-10-2,10:51,legend,
gollem,5,3000,2023-12-12,06:34,mymelo,
jelly,10,400,2022-1-4,02:27,legend,
party table,5,1000,2025-5-4,09:53,legend,
mushrom,8,3200,2022-1-30,20:47,admin,
mushrom,3,3200,2020-12-24,13:57,legend,
sord,10,4000,2024-5-29,01:14,anohana,
gollem's sweat,5,1500,2023-1-19,22:57,legend,
mushrom,9,3200,2020-12-1,18:06,legend,
dinner,2,500,2023-1-31,03:05,admin,
mushrom,1,3200,2025-12-14,05:41,legend,
sord,2,4000,2025-12-25,04:50,mymelo,
gollem's sweat,8,1500,2025-7-2,05:06,anohana,
mushrom,4,3200,2021-1-28,02:53,mymelo,
mushrom,1,3200,2023-1-28,20:09,mymelo,
mushrom,4,3200,2023-1-12,07:01,anohana,
water,9,480,2025-5-27,01:08,mymelo,
party table,5,1000,2025-2-1,19:40,legend,
mushrom,5,3200,2020-1-21,00:51,legend,
courage,8,3000,2025-1-5,00:47,mymelo,
mushrom,6,3200,2024-11-28,14:50,anohana,
mushrom,6,3200,2023-1-11,01:54,legend,
courage,3,3000,2022-1-14,14:57,anohana,
mushrom,7,3200,2025-3-1,13:36,legend,
gollem's sweat,9,1500,2025-6-10,22:43,mymelo,
mushrom,3,3200,2022-11-12,11:38,kuromi,
plant,7,300,2025-1-24,14:14,legend,
gollem,2,3000,2023-2-12,04:18,legend,
courage,2,3000,2025-11-12,04:11,legend,
courage,8,3000,2024-12-25,08:38,mymelo,
water,2,480,2020-2-12,07:52,legend,
jelly,10,400,2025-5-25,22:36,anohana,
jelly,10,400,2025-12-2,19:08,legend,
history,9,5000,2023-9-29,19:09,anohana,
dinner,6,500,2024-12-25,13:28,anohana,
mushrom,8,3200,2023-1-25,00:53,admin,
mushrom,8,3200,2025-11-2,07:38,legend,
party table,4,1000,2025-7-19,07:43,anohana,
jelly,5,400,2024-12-12,02:46,kuromi,
gollem,5,3000,2020-5-12,10:23,legend,
party table,4,1000,2025-9-7,13:12,mymelo,
water,10,480,2020-12-11,01:56,legend,
water,1,480,2025-1-12,23:54,legend,
party table,8,1000,2025-5-11,07:20,legend,
dinner,5,500,2022-6-12,11:58,legend,
dinner,3,500,2020-1-19,11:24,anohana,
courage,3,3000,2025-12-12,07:29,anohana,
mushrom,5,3200,2022-1-5,14:41,mymelo,
gollem's sweat,8,1500,2022-12-12,20:59,admin,
mushrom,6,3200,2025-3-2,12:12,admin,
mushrom,1,3200,2020-1-4,11:05,mymelo,
gollem,4,3000,2020-12-2,18:13,legend,
mushrom,8,3200,2025-3-20,12:00,anohana,
mushrom,8,3200,2020-1-5,03:53,legend,
mushrom,9,3200,2025-12-24,01:18,kuromi,
jelly,1,400,2022-1-28,13:13,anohana,
mushrom,7,3200,2025-2-14,01:37,kuromi,
courage,7,3000,2023-1-8,20:06,admin,
mushrom,5,3200,2020-12-12,16:38,anohana,
dinner,10,500,2022-12-28,23:49,anohana,
mushrom,7,3200,2023-12-31,07:00,anohana,
sord,10,4000,2024-1-7,05:41,legend,
courage,10,3000,2025-1-12,03:04,legend,
gollem's sweat,7,1500,2025-6-11,03:08,legend,
water,7,480,2023-8-7,02:41,mymelo,
party table,5,1000,2020-8-16,02:13,anohana,
mushrom,7,3200,2020-12-8,23:49,legend,
party table,1,1000,2025-5-19,11:52,legend,
jelly,8,400,2025-5-30,15:20,legend,
dinner,1,500,2020-1-14,12:38,mymelo,
sord,10,4000,2025-5-16,15:11,legend,
history,1,5000,2025-7-2,02:03,mymelo,
party table,10,1000,2020-4-12,01:22,legend,
plant,9,300,2025-1-13,23:56,legend,
party table,4,1000,2024-5-28,03:01,legend,
mushrom,7,3200,2020-12-12,01:58,legend,
jelly,10,400,2020-6-3,23:44,anohana,
courage,3,3000,2023-3-31,00:34,anohana,
mushrom,8,3200,2023-12-8,00:04,legend,
mushrom,4,3200,2022-12-24,14:55,admin,
jelly,3,400,2023-11-14,03:56,anohana,
plant,2,300,2024-3-13,04:27,legend,
mushrom,7,3200,2020-1-24,15:07,anohana,
mushrom,6,3200,2023-12-13,02:42,legend,
jelly,5,400,2020-12-29,04:04,legend,
mushrom,8,3200,2025-3-12,16:40,legend,
sord,8,4000,2023-12-17,20:49,legend,
mushrom,6,3200,2023-12-7,04:18,anohana,
gollem's sweat,3,1500,2023-7-3,12:32,anohana,
gollem's sweat,7,1500,2020-12-31,00:39,mymelo,
mushrom,6,3200,2024-8-2,23:40,legend,
mushrom,8,3200,2024-12-31,09:42,anohana,
party table,8,1000,2023-5-12,09:46,anohana,
history,5,5000,2020-5-5,16:43,mymelo,
mushrom,1,3200,2024-12-21,17:07,admin,
mushrom,7,3200,2023-12-18,03:27,legend,
mushrom,5,3200,2024-12-22,05:22,legend,
gollem,2,3000,2025-1-3,16:55,legend,
courage,9,3000,2025-1-17,07:51,anohana,
history,2,5000,2025-12-23,02:37,legend,
mushrom,9,3200,2025-12-10,18:09,legend,
gollem's sweat,3,1500,2020-1-2,00:58,kuromi,
mushrom,4,3200,2024-1-12,08:59,legend,
water,10,480,2025-1-12,19:05,kuromi,
gollem's sweat,9,1500,2024-7-24,13:09,mymelo,
party table,5,1000,2024-4-27,06:25,admin,
mushrom,7,3200,2024-1-7,11:28,admin,
party table,6,1000,2024-7-1,00:00,anohana,
party table,3,1000,2025-5-12,08:08,legend,
history,7,5000,2024-5-2,15:07,legend,
courage,2,3000,2020-5-12,16:39,legend,
party table,9,1000,2025-10-18,20:29,legend,
plant,5,300,2021-6-8,03:29,anohana,
party table,9,1000,2024-4-18,15:33,anohana,
mushrom,2,3200,2025-1-7,19:40,mymelo,
sord,1,4000,2020-1-2,08:04,anohana,
mushrom,5,3200,2020-8-12,06:26,kuromi,
party table,9,1000,2024-5-2,17:54,legend,
party table,7,1000,2020-7-5,21:38,legend,
mushrom,1,3200,2025-12-17,17:58,legend,
gollem's sweat,10,1500,2025-12-6,08:26,legend,
water,5,480,2025-2-23,20:39,legend,
mushrom,4,3200,2025-10-13,09:23,mymelo,
mushrom,8,3200,2022-1-7,22:01,legend,
jelly,6,400,2025-6-4,03:21,legend,
history,3,5000,2020-1-30,23:43,legend,
dinner,7,500,2025-4-24,19:22,legend,
mushrom,5,3200,2025-1-12,06:38,mymelo,
mushrom,2,3200,2020-1-18,10:04,legend,
party table,3,1000,2025-5-2,11:28,legend,
jelly,8,400,2025-1-12,10:47,legend,
mushrom,4,3200,2025-1-26,13:57,legend,
dinner,1,500,2020-12-9,22:56,legend,
mushrom,7,3200,2024-12-23,00:42,legend,
plant,1,300,2025-5-12,04:27,kuromi,
party table,5,1000,2020-10-2,20:00,legend,
history,10,5000,2025-1-6,10:48,anohana,
dinner,3,500,2022-1-25,19:38,legend,
mushrom,8,3200,2022-1-12,00:00,mymelo,
jelly,2,400,2025-7-12,16:33,kuromi,
water,2,480,2020-1-12,19:52,legend,
courage,5,3000,2020-5-21,00:24,legend,
water,9,480,2025-12-5,16:59,anohana,
mushrom,8,3200,2024-9-2,05:33,anohana,
mushrom,6,3200,2023-1-25,06:09,legend,
party table,9,1000,2024-7-12,20:18,legend,
mushrom,3,3200,2020-11-17,10:25,mymelo,
party table,2,1000,2020-5-12,13:30,admin,
history,4,5000,2025-1-22,17:50,legend,
gollem's sweat,8,1500,2024-8-25,14:29,anohana,
courage,6,3000,2020-9-19,09:44,kuromi,
courage,10,3000,2024-6-13,09:13,kuromi,
sord,9,4000,2024-1-28,09:45,legend,
gollem's sweat,7,1500,2025-1-12,00:09,legend,
mushrom,1,3200,2024-12-8,06:03,anohana,
water,3,480,2025-12-12,14:45,anohana,
water,1,480,2022-1-30,02:29,legend,
sord,10,4000,2024-1-22,21:38,legend,
mushrom,3,3200,2025-1-11,05:43,anohana,
water,1,480,2020-6-3,15:41,anohana,
gollem,3,3000,2024-12-10,05:49,mymelo,
water,6,480,2023-1-18,00:48,mymelo,
plant,1,300,2020-12-12,09:16,legend,
gollem's sweat,3,1500,2024-1-12,12:54,kuromi,
gollem,2,3000,2022-1-12,14:43,kuromi,
mushrom,3,3200,2020-1-12,09:37,legend,
mushrom,1,3200,2025-1-12,02:34,legend,
sord,3,4000,2025-12-1,08:04,legend,
mushrom,9,3200,2023-2-20,08:50,legend,
mushrom,5,3200,2020-12-12,03:39,mymelo,
mushrom,9,3200,2025-12-12,22:47,kuromi,
mushrom,2,3200,2025-1-15,19:30,kuromi,
water,1,480,2025-12-12,15:24,kuromi,
mushrom,6,3200,2022-9-27,00:04,kuromi,
party table,3,1000,2020-6-12,07:51,anohana,
mushrom,3,3200,2025-12-28,22:21,legend,
dinner,10,500,2024-1-2,23:12,kuromi,
gollem's sweat,5,1500,2024-5-9,21:51,anohana,
gollem's sweat,3,1500,2025-6-9,11:51,anohana,
gollem,9,3000,2022-1-5,15:10,anohana,
sord,1,4000,2025-6-12,17:01,legend,
mushrom,9,3200,2025-12-1,20:57,admin,
mushrom,7,3200,2020-1-12,08:26,admin,
mushrom,10,3200,2025-1-31,11:46,legend,
party table,2,1000,2023-7-1,20:33,legend,
dinner,8,500,2020-12-2,17:07,legend,
party table,6,1000,2025-7-12,23:11,anohana,
mushrom,9,3200,2020-12-27,20:35,mymelo,
party table,2,1000,2023-5-17,06:39,mymelo,
mushrom,8,3200,2025-12-11,12:29,anohana,
gollem's sweat,4,1500,2023-5-12,00:30,legend,
mushrom,2,3200,2021-1-14,22:51,legend,
plant,5,300,2024-1-10,16:31,kuromi,
mushrom,9,3200,2024-1-25,03:26,anohana,
gollem's sweat,10,1500,2025-11-6,12:50,legend,
mushrom,7,3200,2025-2-17,01:55,legend,
plant,3,300,2024-1-28,21:37,anohana,
mushrom,4,3200,2024-1-30,21:11,kuromi,
party table,10,1000,2021-6-27,16:03,legend,
plant,1,300,2024-5-31,07:36,legend,
water,2,480,2020-12-2,16:25,legend,
courage,4,3000,2024-10-2,04:24,anohana,
gollem,8,3000,2024-9-30,00:27,legend,
water,7,480,2024-5-29,10:09,anohana,
mushrom,9,3200,2020-1-7,14:04,anohana,
mushrom,5,3200,2023-1-12,18:04,legend,
history,6,5000,2025-1-12,08:40,kuromi,
mushrom,6,3200,2025-1-13,18:57,mymelo,
mushrom,3,3200,2024-11-25,11:52,mymelo,
mushrom,9,3200,2025-1-4,03:13,kuromi,
courage,1,3000,2023-11-4,02:12,kuromi,
sord,4,4000,2020-9-12,14:27,mymelo,
mushrom,1,3200,2022-12-12,03:55,legend,
gollem's sweat,6,1500,2023-5-21,13:26,legend,
mushrom,9,3200,2021-1-13,16:23,legend,
water,1,480,2025-11-30,03:26,legend,
courage,7,3000,2020-8-12,13:26,mymelo,
dinner,2,500,2021-1-11,14:03,legend,
mushrom,3,3200,2023-2-7,21:29,legend,
mushrom,6,3200,2024-1-6,19:46,legend,
mushrom,9,3200,2025-12-6,13:34,admin,
dinner,6,500,2022-1-2,02:33,legend,
mushrom,6,3200,2025-12-6,21:51,legend,
mushrom,8,3200,2023-12-31,13:02,legend,
mushrom,8,3200,2024-1-24,06:02,legend,
plant,2,300,2020-1-2,10:42,legend,
courage,7,3000,2020-1-12,23:19,admin,
mushrom,7,3200,2022-1-19,06:24,legend,
jelly,7,400,2025-1-22,07:58,anohana,
sord,7,4000,2020-6-7,14:37,anohana,
courage,4,3000,2023-12-17,14:45,mymelo,
mushrom,9,3200,2020-2-9,05:58,legend,
party table,5,1000,2021-6-1,10:36,kuromi,
jelly,3,400,2025-12-12,19:22,anohana,
mushrom,9,3200,2020-11-2,18:34,legend,
mushrom,2,3200,2025-1-12,04:45,legend,
party table,2,1000,2025-7-13,06:29,legend,
mushrom,4,3200,2020-1-13,05:13,legend,
plant,2,300,2020-12-10,03:03,legend,
dinner,5,500,2025-12-25,05:15,legend,
jelly,6,400,2020-4-5,07:49,legend,
mushrom,10,3200,2025-9-26,10:35,legend,
gollem,6,3000,2024-7-2,20:40,legend,
mushrom,6,3200,2024-1-20,08:53,mymelo,
gollem,5,3000,2025-11-19,13:54,legend,
courage,1,3000,2020-1-15,03:48,kuromi,
mushrom,3,3200,2025-1-12,13:24,anohana,
party table,9,1000,2022-6-3,22:49,anohana,
jelly,3,400,2022-11-2,21:53,mymelo,
water,4,480,2022-12-20,00:06,legend,
mushrom,10,3200,2024-9-19,09:28,mymelo,
mushrom,2,3200,2025-12-12,17:37,legend,
mushrom,6,3200,2025-11-13,00:22,legend,
party table,3,1000,2025-7-12,16:34,legend,
sord,2,4000,2023-7-19,01:28,legend,
history,10,5000,2024-1-12,02:24,mymelo,
mushrom,2,3200,2025-12-30,16:45,anohana,
mushrom,1,3200,2020-12-12,04:35,anohana,
gollem,10,3000,2022-1-12,18:16,legend,
party table,10,1000,2022-7-7,22:30,anohana,
dinner,1,500,2024-1-8,01:02,legend,
mushrom,4,3200,2020-4-19,05:45,legend,
mushrom,5,3200,2020-1-31,10:54,legend,
mushrom,7,3200,2024-12-20,19:21,kuromi,
water,3,480,2022-1-12,15:17,anohana,
plant,3,300,2025-3-12,22:54,legend,
party table,4,1000,2025-6-2,08:03,kuromi,
history,6,5000,2020-1-2,01:24,anohana,
history,8,5000,2025-1-12,12:23,anohana,
jelly,5,400,2022-1-12,15:50,legend,
jelly,1,400,2025-8-15,22:22,anohana,
party table,8,1000,2020-6-12,04:25,legend,
mushrom,7,3200,2025-1-17,06:10,legend,
dinner,6,500,2022-12-17,16:09,legend,
party table,1,1000,2024-7-29,23:39,legend,
sord,10,4000,2022-1-10,11:59,admin,
mushrom,7,3200,2023-1-31,15:24,anohana,
water,10,480,2024-1-28,20:48,legend,
gollem,8,3000,2024-2-2,14:11,anohana,
history,4,5000,2024-11-10,20:40,anohana,
gollem's sweat,3,1500,2021-1-12,21:08,mymelo,
mushrom,10,3200,2024-12-28,23:42,legend,
jelly,2,400,2025-12-12,14:04,legend,
gollem's sweat,3,1500,2023-4-17,14:22,anohana,
mushrom,5,3200,2025-9-24,18:40,anohana,
party table,1,1000,2020-7-14,11:39,mymelo,
gollem,4,3000,2024-12-12,19:39,anohana,
mushrom,1,3200,2022-1-5,02:01,legend,
plant,1,300,2022-1-2,23:15,legend,
mushrom,10,3200,2025-1-22,14:01,anohana,
gollem,9,3000,2025-1-12,05:26,legend,
mushrom,5,3200,2025-12-17,05:46,legend,
mushrom,8,3200,2022-11-9,07:16,legend,
mushrom,8,3200,2025-11-2,05:19,anohana,
mushrom,9,3200,2025-1-22,08:27,legend,
mushrom,8,3200,2022-1-1,01:48,admin,
mushrom,3,3200,2022-12-12,21:37,kuromi,
history,8,5000,2022-1-24,12:13,kuromi,
mushrom,4,3200,2025-1-8,16:37,anohana,
dinner,6,500,2022-1-12,04:42,admin,
mushrom,2,3200,2020-1-26,11:50,kuromi,
mushrom,1,3200,2025-11-2,08:08,kuromi,
party table,10,1000,2022-7-11,16:19,mymelo,
water,2,480,2025-12-12,05:56,anohana,
plant,7,300,2025-1-23,02:08,legend,
gollem,3,3000,2025-3-2,08:56,mymelo,
history,8,5000,2022-12-12,12:37,legend,
mushrom,6,3200,2025-12-26,09:43,legend,
mushrom,8,3200,2022-1-12,03:44,anohana,
party table,2,1000,2020-6-12,23:58,legend,
mushrom,6,3200,2023-12-12,15:29,admin,
mushrom,5,3200,2020-11-12,17:16,admin,
sord,6,4000,2024-12-15,01:36,legend,
jelly,2,400,2022-12-18,15:50,kuromi,
gollem's sweat,8,1500,2020-12-23,04:33,legend,
mushrom,3,3200,2022-3-26,04:21,anohana,
mushrom,1,3200,2021-1-2,00:02,mymelo,
mushrom,2,3200,2024-12-12,05:59,mymelo,
jelly,8,400,2020-1-12,22:04,mymelo,
mushrom,2,3200,2024-4-12,20:37,legend,
courage,6,3000,2020-12-2,03:47,anohana,
gollem's sweat,6,1500,2025-1-5,07:22,legend,
mushrom,1,3200,2025-8-18,10:39,legend,
plant,8,300,2020-1-18,08:46,mymelo,
